simulation,Brazil,Argentina,Spain,France,England
347,31.70028818443804,19.30835734870317,7.492795389048991,8.93371757925072,4.322766570605188
348,31.60919540229885,19.25287356321839,7.471264367816093,8.908045977011495,4.310344827586207
349,31.51862464183381,19.484240687679083,7.4498567335243555,8.882521489971348,4.297994269340974
350,31.428571428571427,19.428571428571427,7.428571428571429,8.857142857142856,4.571428571428571
351,31.339031339031337,19.37321937321937,7.4074074074074066,8.831908831908832,4.5584045584045585
352,31.25,19.318181818181817,7.386363636363637,8.806818181818182,4.829545454545454
353,31.1614730878187,19.263456090651555,7.365439093484419,8.78186968838527,4.815864022662889
354,31.35593220338983,19.2090395480226,7.344632768361582,8.757062146892656,4.80225988700565
355,31.26760563380282,19.154929577464788,7.323943661971831,8.732394366197182,4.788732394366197
356,31.46067415730337,19.101123595505616,7.303370786516854,8.707865168539326,4.775280898876404
357,31.372549019607842,19.047619047619047,7.282913165266107,8.96358543417367,4.761904761904762
358,31.564245810055862,18.994413407821227,7.262569832402235,8.938547486033519,4.748603351955307
359,31.75487465181058,18.94150417827298,7.242339832869081,8.913649025069638,4.735376044568245
360,31.944444444444443,18.88888888888889,7.222222222222221,8.88888888888889,4.722222222222222
361,31.855955678670362,18.83656509695291,7.479224376731302,8.86426592797784,4.7091412742382275
362,31.767955801104975,18.784530386740332,7.458563535911603,8.83977900552486,4.972375690607735
363,31.68044077134986,18.732782369146005,7.43801652892562,8.81542699724518,4.958677685950414
364,31.59340659340659,18.956043956043956,7.417582417582418,8.791208791208792,4.945054945054945
365,31.506849315068493,18.904109589041095,7.397260273972603,8.767123287671232,4.931506849315069
366,31.420765027322407,19.12568306010929,7.377049180327869,8.743169398907105,4.918032786885246
367,31.33514986376022,19.07356948228883,7.3569482288828345,8.71934604904632,4.904632152588556
368,31.25,19.021739130434785,7.336956521739131,8.695652173913043,4.891304347826087
369,31.43631436314363,18.97018970189702,7.317073170731707,8.672086720867208,4.878048780487805
370,31.351351351351354,18.91891891891892,7.297297297297297,8.64864864864865,5.135135135135135
371,31.266846361185983,19.137466307277627,7.277628032345014,8.62533692722372,5.121293800539084
372,31.182795698924732,19.086021505376344,7.258064516129033,8.60215053763441,5.10752688172043
373,31.099195710455763,19.034852546916888,7.238605898123325,8.579088471849866,5.093833780160858
374,31.016042780748666,18.983957219251337,7.219251336898395,8.823529411764707,5.080213903743315
375,30.933333333333334,19.2,7.199999999999999,8.799999999999999,5.066666666666666
376,30.851063829787233,19.148936170212767,7.446808510638298,8.77659574468085,5.053191489361701
377,30.76923076923077,19.098143236074268,7.427055702917771,8.753315649867375,5.039787798408488
378,30.687830687830687,19.31216931216931,7.4074074074074066,8.73015873015873,5.026455026455026
379,30.606860158311346,19.261213720316622,7.387862796833773,8.70712401055409,5.013192612137203
380,30.789473684210527,19.210526315789473,7.368421052631578,8.68421052631579,5.0
381,30.971128608923888,19.160104986876643,7.349081364829396,8.661417322834646,4.986876640419948
382,31.151832460732987,19.10994764397906,7.329842931937172,8.638743455497382,4.973821989528796
383,31.070496083550914,19.06005221932115,7.310704960835509,8.616187989556137,4.960835509138381
384,30.989583333333332,19.010416666666664,7.291666666666667,8.854166666666668,4.947916666666666
385,30.909090909090907,19.22077922077922,7.2727272727272725,8.831168831168831,4.935064935064935
386,31.088082901554404,19.170984455958546,7.253886010362693,8.808290155440414,4.922279792746114
387,31.266149870801037,19.12144702842377,7.235142118863049,8.785529715762273,4.909560723514212
388,31.185567010309278,19.329896907216497,7.216494845360824,8.762886597938143,4.896907216494846
389,31.10539845758355,19.28020565552699,7.197943444730077,8.740359897172237,4.884318766066838
390,31.025641025641026,19.48717948717949,7.179487179487179,8.717948717948717,4.871794871794872
391,30.946291560102303,19.437340153452684,7.161125319693094,8.695652173913043,4.859335038363171
392,30.86734693877551,19.387755102040817,7.142857142857142,8.928571428571429,4.846938775510204
393,31.043256997455472,19.338422391857506,7.124681933842239,8.9058524173028,4.8346055979643765
394,30.96446700507614,19.289340101522843,7.1065989847715745,8.883248730964468,4.822335025380711
395,30.886075949367086,19.240506329113924,7.088607594936709,9.113924050632912,4.810126582278481
396,30.808080808080806,19.444444444444446,7.07070707070707,9.090909090909092,4.797979797979798
397,30.730478589420656,19.395465994962215,7.304785894206549,9.06801007556675,4.785894206549118
398,30.90452261306533,19.34673366834171,7.2864321608040195,9.045226130653267,4.773869346733668
399,30.82706766917293,19.548872180451127,7.268170426065162,9.022556390977442,4.761904761904762
400,30.75,19.5,7.249999999999999,9.0,4.75
401,30.673316708229425,19.45137157107232,7.231920199501247,8.977556109725686,4.738154613466334
402,30.597014925373134,19.65174129353234,7.213930348258707,8.955223880597014,4.72636815920398
403,30.76923076923077,19.602977667493796,7.196029776674938,8.933002481389577,4.714640198511166
404,30.693069306930692,19.554455445544555,7.1782178217821775,8.91089108910891,4.702970297029703
405,30.617283950617285,19.50617283950617,7.160493827160494,9.135802469135802,4.691358024691358
406,30.78817733990148,19.458128078817737,7.142857142857142,9.113300492610838,4.679802955665025
407,30.71253071253071,19.41031941031941,7.371007371007371,9.090909090909092,4.668304668304668
408,30.88235294117647,19.362745098039216,7.352941176470589,9.068627450980392,4.6568627450980395
409,31.05134474327628,19.315403422982886,7.334963325183375,9.04645476772616,4.645476772616137
410,30.975609756097562,19.51219512195122,7.317073170731707,9.024390243902438,4.634146341463414
411,30.900243309002434,19.464720194647203,7.2992700729927,9.002433090024331,4.622871046228711
412,31.06796116504854,19.41747572815534,7.281553398058252,8.980582524271846,4.611650485436893
413,30.99273607748184,19.37046004842615,7.506053268765134,8.958837772397095,4.600484261501211
414,30.917874396135264,19.32367149758454,7.487922705314009,8.937198067632849,4.5893719806763285
415,30.843373493975907,19.518072289156628,7.46987951807229,8.91566265060241,4.578313253012048
416,31.009615384615387,19.471153846153847,7.451923076923077,8.89423076923077,4.567307692307692
417,30.935251798561154,19.424460431654676,7.434052757793765,9.112709832134293,4.556354916067146
418,31.100478468899524,19.37799043062201,7.4162679425837315,9.090909090909092,4.545454545454546
419,31.026252983293556,19.331742243436754,7.398568019093078,9.069212410501192,4.534606205250596
420,30.952380952380953,19.28571428571429,7.380952380952381,9.047619047619047,4.761904761904762
421,30.878859857482183,19.47743467933492,7.363420427553444,9.026128266033254,4.750593824228028
422,30.80568720379147,19.66824644549763,7.345971563981042,9.004739336492891,4.739336492890995
423,30.73286052009456,19.62174940898345,7.328605200945626,8.983451536643026,4.7281323877068555
424,30.89622641509434,19.57547169811321,7.311320754716981,8.962264150943396,4.716981132075472
425,30.823529411764707,19.52941176470588,7.294117647058823,8.941176470588236,4.705882352941177
426,30.751173708920188,19.483568075117372,7.276995305164319,8.92018779342723,4.694835680751173
427,30.913348946135834,19.437939110070257,7.259953161592506,8.899297423887589,4.683840749414521
428,31.074766355140188,19.39252336448598,7.242990654205607,8.878504672897195,4.672897196261682
429,31.002331002331,19.58041958041958,7.226107226107226,8.857808857808857,4.662004662004662
430,30.930232558139537,19.53488372093023,7.209302325581396,8.837209302325581,4.651162790697675
431,30.8584686774942,19.721577726218097,7.192575406032482,8.816705336426914,4.640371229698376
432,31.01851851851852,19.675925925925927,7.175925925925926,8.796296296296296,4.62962962962963
433,30.94688221709007,19.630484988452658,7.159353348729793,8.775981524249422,4.618937644341801
434,30.87557603686636,19.81566820276498,7.142857142857142,8.755760368663594,4.6082949308755765
435,30.804597701149426,19.770114942528735,7.126436781609195,8.735632183908045,4.597701149425287
436,30.73394495412844,19.954128440366972,7.110091743119266,8.715596330275229,4.587155963302752
437,30.892448512585812,19.908466819221967,7.093821510297483,8.695652173913043,4.576659038901601
438,30.82191780821918,20.091324200913242,7.077625570776255,8.67579908675799,4.5662100456621
439,30.751708428246015,20.045558086560362,7.061503416856492,8.88382687927107,4.555808656036446
440,30.681818181818183,20.227272727272727,7.045454545454545,8.863636363636363,4.545454545454546
441,30.839002267573694,20.181405895691608,7.029478458049887,8.843537414965986,4.535147392290249
442,30.995475113122172,20.13574660633484,7.013574660633484,8.823529411764707,4.524886877828054
443,31.15124153498871,20.090293453724605,6.997742663656885,8.803611738148984,4.514672686230249
444,31.306306306306308,20.045045045045047,6.981981981981981,8.783783783783784,4.504504504504505
445,31.235955056179776,20.0,7.191011235955057,8.764044943820224,4.49438202247191
446,31.390134529147986,19.955156950672645,7.174887892376682,8.74439461883408,4.484304932735426
447,31.319910514541387,19.910514541387027,7.158836689038031,8.724832214765101,4.697986577181208
448,31.25,19.866071428571427,7.142857142857142,8.928571428571429,4.6875
449,31.180400890868597,19.821826280623608,7.349665924276169,8.908685968819599,4.67706013363029
450,31.11111111111111,20.0,7.333333333333333,8.88888888888889,4.666666666666667
451,31.042128603104214,19.955654101995567,7.317073170731707,9.090909090909092,4.656319290465632
452,30.973451327433626,19.911504424778762,7.300884955752212,9.070796460176991,4.646017699115045
453,30.90507726269316,20.08830022075055,7.28476821192053,9.050772626931568,4.635761589403973
454,30.837004405286343,20.044052863436125,7.268722466960352,9.030837004405285,4.845814977973569
455,30.76923076923077,20.21978021978022,7.252747252747254,9.010989010989011,4.835164835164836
456,30.701754385964914,20.175438596491226,7.456140350877193,8.991228070175438,4.824561403508771
457,30.63457330415755,20.13129102844639,7.439824945295405,8.971553610503284,4.814004376367615
458,30.567685589519648,20.087336244541483,7.423580786026202,8.951965065502183,4.8034934497816595
459,30.501089324618736,20.26143790849673,7.4074074074074066,8.932461873638346,4.793028322440087
460,30.434782608695656,20.434782608695652,7.391304347826087,8.91304347826087,4.782608695652174
461,30.36876355748373,20.390455531453362,7.592190889370933,8.893709327548807,4.772234273318872
462,30.303030303030305,20.346320346320347,7.575757575757576,9.090909090909092,4.761904761904762
463,30.237580993520517,20.518358531317496,7.559395248380129,9.071274298056156,4.751619870410368
464,30.17241379310345,20.474137931034484,7.543103448275862,9.051724137931034,4.741379310344827
465,30.107526881720432,20.43010752688172,7.526881720430108,9.247311827956988,4.731182795698925
466,30.042918454935624,20.600858369098713,7.510729613733906,9.2274678111588,4.721030042918455
467,30.19271948608137,20.556745182012847,7.494646680942184,9.207708779443255,4.710920770877944
468,30.128205128205128,20.726495726495727,7.478632478632479,9.18803418803419,4.700854700854701
469,30.06396588486141,20.8955223880597,7.462686567164178,9.168443496801707,4.690831556503198
470,30.0,20.851063829787233,7.446808510638298,9.148936170212766,4.680851063829787
471,29.936305732484076,20.8067940552017,7.643312101910828,9.129511677282377,4.670912951167728
472,29.8728813559322,20.76271186440678,7.627118644067797,9.110169491525424,4.661016949152542
473,29.809725158562365,20.718816067653275,7.822410147991543,9.090909090909092,4.651162790697675
474,29.957805907172997,20.675105485232066,7.805907172995781,9.071729957805907,4.641350210970464
475,29.894736842105264,20.842105263157894,7.7894736842105265,9.05263157894737,4.631578947368421
476,29.831932773109244,20.798319327731093,7.773109243697479,9.033613445378151,4.621848739495799
477,29.979035639413,20.754716981132077,7.756813417190776,9.014675052410901,4.612159329140461
478,29.916317991631797,20.711297071129707,7.949790794979079,8.99581589958159,4.602510460251046
479,29.853862212943632,20.876826722338205,7.933194154488518,8.977035490605429,4.592901878914405
480,29.791666666666668,20.833333333333336,7.916666666666666,8.958333333333334,4.583333333333333
481,29.93762993762994,20.79002079002079,7.900207900207901,8.93970893970894,4.5738045738045745
482,30.08298755186722,20.74688796680498,7.883817427385892,8.921161825726141,4.564315352697095
483,30.22774327122153,20.70393374741201,7.867494824016563,8.902691511387163,4.554865424430641
484,30.165289256198346,20.66115702479339,7.851239669421488,8.884297520661157,4.75206611570248
485,30.103092783505154,20.618556701030926,7.835051546391752,8.8659793814433,4.948453608247423
486,30.04115226337449,20.5761316872428,7.818930041152264,8.847736625514404,4.938271604938271
487,30.184804928131413,20.533880903490758,7.802874743326489,8.829568788501026,4.9281314168377826
488,30.327868852459016,20.491803278688526,7.786885245901639,8.811475409836065,4.918032786885246
489,30.265848670756647,20.449897750511248,7.770961145194274,8.793456032719837,4.9079754601226995
490,30.20408163265306,20.408163265306122,7.755102040816326,8.979591836734693,4.8979591836734695
491,30.346232179226067,20.366598778004075,7.739307535641547,8.961303462321792,4.887983706720977
492,30.284552845528456,20.32520325203252,7.723577235772358,8.94308943089431,4.878048780487805
493,30.223123732251523,20.28397565922921,7.707910750507099,8.924949290060852,5.070993914807302
494,30.364372469635626,20.242914979757085,7.6923076923076925,8.906882591093117,5.060728744939271
495,30.303030303030305,20.2020202020202,7.6767676767676765,8.88888888888889,5.05050505050505
496,30.443548387096776,20.161290322580644,7.661290322580645,8.870967741935484,5.040322580645161
497,30.38229376257545,20.12072434607646,7.645875251509055,8.853118712273641,5.030181086519115
498,30.522088353413658,20.080321285140563,7.630522088353414,8.835341365461847,5.020080321285141
499,30.66132264529058,20.04008016032064,7.615230460921844,8.817635270541082,5.01002004008016
500,30.8,20.0,7.6,8.799999999999999,5.0
501,30.738522954091817,19.960079840319363,7.584830339321358,8.78243512974052,4.990019960079841
502,30.677290836653388,19.9203187250996,7.569721115537849,8.764940239043826,4.9800796812749
503,30.61630218687873,19.880715705765407,7.75347912524851,8.747514910536779,4.970178926441352
504,30.753968253968257,19.841269841269842,7.738095238095238,8.73015873015873,4.9603174603174605
